VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_FES_25_75,FEF25-75%,DCW_091601.doc,decimal,mL / s,,,,,,PhenX,PX091601530000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_VC,VC,DCW_091601.doc,decimal,mL,,,,,,PhenX,PX091601540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Forced_Expiratory_Time,Forced expiratory time,DCW_091601.doc,integer,second,,,,,,PhenX,PX091601550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Time_To_PEF,Time to PEF,DCW_091601.doc,decimal,ms,,,,,,PhenX,PX091601560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Predicted_FVC,Predicted FVC,DCW_091601.doc,decimal,mL,,,,,,PhenX,PX091601570000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Predicted_FEV1,Predicted FEV1,DCW_091601.doc,decimal,mL,,,,,,PhenX,PX091601580000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Predicted_FEV6,Predicted FEV6,DCW_091601.doc,decimal,mL,,,,,,PhenX,PX091601590000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Predicted_FEV1/FVC,Predicted FEV1/FVC%,DCW_091601.doc,decimal,percent,,,,,,PhenX,PX091601600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Predicted_FEV1/FEV6,Predicted FEV1/FEV6%,DCW_091601.doc,decimal,percent,,,,,,PhenX,PX091601610000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Comments_Text,Comments text,DCW_091601.doc,string,,,,,,,PhenX,PX091601620000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Original_Sampling_Interval,Original sampling interval,DCW_091601.doc,decimal,ms,,,,,,PhenX,PX091601630000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Blank1_Or_FEF25,Blank 1 or FEF25%,DCW_091601.doc,string,,,,,,,PhenX,PX091601640000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Blank2_Or_FEF50,Blank 2 or FEF50%,DCW_091601.doc,string,,,,,,,PhenX,PX091601650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Blank3_Or_FEF75,Blank 3 or FEF75%,DCW_091601.doc,string,,,,,,,PhenX,PX091601660000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Blank4_Or_FEF90,Blank 4 or FEF90%,DCW_091601.doc,string,,,,,,,PhenX,PX091601670000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Blank5,Blank 5,DCW_091601.doc,string,,,,,,,PhenX,PX091601680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Blank6,Blank 6,DCW_091601.doc,string,,,,,,,PhenX,PX091601690000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Blank7,Blank 7,DCW_091601.doc,string,,,,,,,PhenX,PX091601700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Blank8,Blank 8,DCW_091601.doc,string,,,,,,,PhenX,PX091601710000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Blank9,Blank 9,DCW_091601.doc,string,,,,,,,PhenX,PX091601720000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Blank10,Blank 10,DCW_091601.doc,string,,,,,,,PhenX,PX091601730000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Number_Of_Data_Points,Number of data points,DCW_091601.doc,integer,,,,,,,PhenX,PX091601740000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091601_Flow_Data_Points,Flow data points (mL/s; variable number contained in number of data points),DCW_091601.doc,integer,,,,,,,PhenX,PX091601750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
