VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130701_Immediate_Recall_Red_Trial1,"This is a memory test. I am going to read a list of words that you will have to remember now and later on. Listen carefully. When I am through, tell me as many words as you can remember. It doesn't matter in what order you say them.  Red",DCW_130701.doc,enumerated,,,,,One point for each word remembered,,PhenX,PX130701040500,,,,,correct,not correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130701_Immediate_Recall_Face_Trial2,"I am going to read the same list for a second time. Try to remember and tell me as many words as you can, including words you said the first time.  Face",DCW_130701.doc,enumerated,,,,,One point for each word remembered,,PhenX,PX130701050100,,,,,correct,not correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130701_Immediate_Recall_Velvet_Trial2,"I am going to read the same list for a second time. Try to remember and tell me as many words as you can, including words you said the first time.  Velvet",DCW_130701.doc,enumerated,,,,,One point for each word remembered,,PhenX,PX130701050200,,,,,correct,not correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130701_Immediate_Recall_Church_Trial2,"I am going to read the same list for a second time. Try to remember and tell me as many words as you can, including words you said the first time.  Church",DCW_130701.doc,enumerated,,,,,One point for each word remembered,,PhenX,PX130701050300,,,,,correct,not correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130701_Immediate_Recall_Daisy_Trial2,"I am going to read the same list for a second time. Try to remember and tell me as many words as you can, including words you said the first time.  Daisy",DCW_130701.doc,enumerated,,,,,One point for each word remembered,,PhenX,PX130701050400,,,,,correct,not correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130701_Immediate_Recall_Red_Trial2,"I am going to read the same list for a second time. Try to remember and tell me as many words as you can, including words you said the first time.  Red",DCW_130701.doc,enumerated,,,,,One point for each word remembered,,PhenX,PX130701050500,,,,,correct,not correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130701_Digit_Span_Forward,"I am going to say some numbers and when I am through, repeat them to me exactly as I said them.  2,1,8,5,4",DCW_130701.doc,encoded values,,,,,,,PhenX,PX130701060100,,,,,0 = not correct,1 = correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130701_Digit_Span_Backward,"Now I am going to say some more numbers, but when I am through you must repeat them to me the in the backwards order.  7,4,2",DCW_130701.doc,encoded values,,,,,,,PhenX,PX130701060200,,,,,0 = not correct,1 = correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130701_Vigilance,"I am going to read a sequence of letters. Every time I say the letter A, tap your hand once. If I say a different letter, do not tap your hand.  F,B,A,C,M,N,A,A,J,K,L,B,A,F,A,K,D,E,A,A,A,J,A,M,O,F,A,A,B",DCW_130701.doc,encoded values,,,,,,,PhenX,PX130701070000,,,,,0 = not correct,1 = correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130701_Serial_Sevens,"Now, I will ask you to count by subtracting seven from 100, and then, keep subtracting seven from your answer until I tell you to stop.",DCW_130701.doc,integer,,,,,,,PhenX,PX130701080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130701_Sentence_Repetition_1,"I am going to read you, a sentence. Repeat it after me, exactly as I say it [pause]: I only know that John is the one to help today.",DCW_130701.doc,encoded values,,,,,,,PhenX,PX130701090100,,,,,0 = not correct,1 = correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130701_Sentence_Repetition_2,"Now I am going to read you another sentence. Repeat it after me, exactly as I say it [pause]: The cat always hid under the couch when dogs were in the room.",DCW_130701.doc,encoded values,,,,,,,PhenX,PX130701090200,,,,,0 = not correct,1 = correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130701_Verbal_Fluency,"Tell me as many words as you can think of that begin with a certain letter of the alphabet that I will tell you in a moment. You can sav any kind of word you want, except for proper nouns (like Bob or Boston), numbers, or words that begin with the same sound but have a different suffix, for example, love, lover, loving. I will tell you to stop after one minute. Are you ready? [Pause] Now, tell me as many words as you can think of that begin with the letter F. [time for 60 sec]. Stop.",DCW_130701.doc,encoded values,,,,,,,PhenX,PX130701100000,,,,,0 = not correct,1 = correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130701_Abstraction_1,"Now, tell me how a train and a bicycle are alike.",DCW_130701.doc,encoded values,,,,,,,PhenX,PX130701110100,,,,,0 = not correct,1 = correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX130701_Abstraction_2,Now tell me how a ruler and a watch are alike.,DCW_130701.doc,encoded values,,,,,,,PhenX,PX130701110200,,,,,0 = not correct,1 = correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
