VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211403_RaceEthnicSegregation_ACS_NotHispanic_TwoNotSomeOther_Races,"Not Hispanic or Latino - Two races excluding Some other race, and three or more races",DCW_211403.doc,integer,,,,,,,PhenX,PX211403110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211403_RaceEthnicSegregation_ACS_Hispanic,Hispanic or Latino,DCW_211403.doc,integer,,,,,,,PhenX,PX211403120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211403_RaceEthnicSegregation_ACS_Hispanic_WhiteAlone,Hispanic or Latino - White alone,DCW_211403.doc,integer,,,,,,,PhenX,PX211403130000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211403_RaceEthnicSegregation_ACS_Hispanic_BlackAlone,Hispanic or Latino - Black or African American alone,DCW_211403.doc,integer,,,,,,,PhenX,PX211403140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211403_RaceEthnicSegregation_ACS_Hispanic_Native_AmericanAlone,Hispanic or Latino - American Indian and Alaska Native alone,DCW_211403.doc,integer,,,,,,,PhenX,PX211403150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211403_RaceEthnicSegregation_ACS_Hispanic_AsianAlone,Hispanic or Latino - Asian alone,DCW_211403.doc,integer,,,,,,,PhenX,PX211403160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211403_RaceEthnicSegregation_ACS_Hispanic_Hawaiian_PacificIslanderAlone,Hispanic or Latino - Native Hawaiian and Other Pacific Islander alone,DCW_211403.doc,integer,,,,,,,PhenX,PX211403170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211403_RaceEthnicSegregation_ACS_Hispanic_Other_RaceAlone,Hispanic or Latino - Some other race alone,DCW_211403.doc,integer,,,,,,,PhenX,PX211403180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211403_RaceEthnicSegregation_ACS_Hispanic_TwoOrMore_RacesAlone,Hispanic or Latino - Two or more races alone,DCW_211403.doc,integer,,,,,,,PhenX,PX211403190000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211403_RaceEthnicSegregation_ACS_Hispanic_TwoAndOther_Race,Hispanic or Latino - Two races including Some other race,DCW_211403.doc,integer,,,,,,,PhenX,PX211403200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211403_RaceEthnicSegregation_ACS_Hispanic_TwoNotSomeOther_Races,"Hispanic – Latino - Two races excluding Some other race, and three or more races",DCW_211403.doc,integer,,,,,,,PhenX,PX211403210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
