VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Age_4,How old is [NAME] now?  / How old was [NAME] when he/she died?,DCW_060801.doc,integer,,,,,ENTER NUMBER OF YEARS.,,PhenX,PX060801060400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Name_5,Who is the oldest?  / What is the first name of your next brother or sister?,DCW_060801.doc,string,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801070100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Gender_5,What is [NAME'S] sex?,DCW_060801.doc,encoded values,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801070200,,,,,1 = Male,2 = Female,9 = NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Still_Living_5,Is [NAME] still living?,DCW_060801.doc,encoded values,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801070300,,,,,1 = Yes,2 = No,3 = Respondent,9 = NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Age_5,How old is [NAME] now?  / How old was [NAME] when he/she died?,DCW_060801.doc,integer,,,,,ENTER NUMBER OF YEARS.,,PhenX,PX060801070400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Name_6,Who is the oldest?  / What is the first name of your next brother or sister?,DCW_060801.doc,string,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801080100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Gender_6,What is [NAME'S] sex?,DCW_060801.doc,encoded values,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801080200,,,,,1 = Male,2 = Female,9 = NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Still_Living_6,Is [NAME] still living?,DCW_060801.doc,encoded values,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801080300,,,,,1 = Yes,2 = No,3 = Respondent,9 = NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Age_6,How old is [NAME] now?  / How old was [NAME] when he/she died?,DCW_060801.doc,integer,,,,,ENTER NUMBER OF YEARS.,,PhenX,PX060801080400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Name_7,Who is the oldest?  / What is the first name of your next brother or sister?,DCW_060801.doc,string,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801090100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Gender_7,What is [NAME'S] sex?,DCW_060801.doc,encoded values,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801090200,,,,,1 = Male,2 = Female,9 = NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Still_Living_7,Is [NAME] still living?,DCW_060801.doc,encoded values,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801090300,,,,,1 = Yes,2 = No,3 = Respondent,9 = NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Age_7,How old is [NAME] now?  / How old was [NAME] when he/she died?,DCW_060801.doc,integer,,,,,ENTER NUMBER OF YEARS.,,PhenX,PX060801090400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Name_8,Who is the oldest?  / What is the first name of your next brother or sister?,DCW_060801.doc,string,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801100100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Gender_8,What is [NAME'S] sex?,DCW_060801.doc,encoded values,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801100200,,,,,1 = Male,2 = Female,9 = NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Still_Living_8,Is [NAME] still living?,DCW_060801.doc,encoded values,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801100300,,,,,1 = Yes,2 = No,3 = Respondent,9 = NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Age_8,How old is [NAME] now?  / How old was [NAME] when he/she died?,DCW_060801.doc,integer,,,,,ENTER NUMBER OF YEARS.,,PhenX,PX060801100400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Name_9,Who is the oldest?  / What is the first name of your next brother or sister?,DCW_060801.doc,string,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801110100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Gender_9,What is [NAME'S] sex?,DCW_060801.doc,encoded values,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801110200,,,,,1 = Male,2 = Female,9 = NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Still_Living_9,Is [NAME] still living?,DCW_060801.doc,encoded values,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801110300,,,,,1 = Yes,2 = No,3 = Respondent,9 = NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Age_9,How old is [NAME] now?  / How old was [NAME] when he/she died?,DCW_060801.doc,integer,,,,,ENTER NUMBER OF YEARS.,,PhenX,PX060801110400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Name_10,Who is the oldest?  / What is the first name of your next brother or sister?,DCW_060801.doc,string,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801120100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Gender_10,What is [NAME'S] sex?,DCW_060801.doc,encoded values,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801120200,,,,,1 = Male,2 = Female,9 = NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Still_Living_10,Is [NAME] still living?,DCW_060801.doc,encoded values,,,,,"Start with the oldest among all your brothers and sisters, including yourself.",,PhenX,PX060801120300,,,,,1 = Yes,2 = No,3 = Respondent,9 = NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX060801_Sibling_Age_10,How old is [NAME] now?  / How old was [NAME] when he/she died?,DCW_060801.doc,integer,,,,,ENTER NUMBER OF YEARS.,,PhenX,PX060801120400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
