VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_Others_NothingLess_Perfection,Other people expect nothing less than perfection of me.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601170000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_Competition_MotivatedBy,"When I’m competing against others, I’m motivated by wanting to be the best.",DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601180000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_FeelGood_Push_Limits,I feel good when pushing out the limits.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601190000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_Dissatisfied_Achieve_Goals,When I achieve my goals I feel dissatisfied.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601200000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_HighStandards_Admired_Others,My high standards are admired by others.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601210000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_Failure_Cease_Respect,"If I fail people, I fear they will cease to respect or care for me.",DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601220000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_PleaseOthers_BySuccess,I like to please other people by being successful.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601230000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_GainApproval_ByAccomplishments,I gain great approval from others by the quality of my accomplishments.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601240000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_SuccessLeadTo_Achievements,My successes spur me on to greater achievements.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601250000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_FeelGuilty_LessPerfect,I feel guilty or ashamed if I do less than perfectly.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601260000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_Never_Satisfied_WithPerformance,No matter how well I do I never feel satisfied with my performance.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601270000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_Practice_Makes_Perfection,I believe that rigorous practice makes for perfection.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601280000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_Glory_From_Success,I enjoy the glory gained by successes.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601290000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_Satisfaction_FromPerfection,I gain deep satisfaction when I have perfected something.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601300000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_BePerfect_GainApproval,I feel I have to be perfect to gain people’s approval.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601310000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_Parents_Encouragement,My parents encouraged me to excel.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601320000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_Worry_Others,I worry what others think if I make mistakes.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601330000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_Fullfillment_FromDedication,I get fulfillment from totally dedicating myself to a task.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601340000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_Others_Recognize_RequiredSkills,I like it when others recognize that what I do requires great skill and effort to perfect.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601350000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_BetterPerformance_ByOthers,"The better I do, the better I am expected to do by others.",DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601360000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_Enjoy_GreaterLevels_PrecisionAccuracy,I enjoy working towards greater levels of precision and accuracy.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601370000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_NotStartIf_LessThanPerfect,I would rather not start something than risk doing it less than perfectly.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601380000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_Judged_Critically,When I do things I feel others will judge critically the standard of my work.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601390000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX650601_PerfectionismScale_AdolescentAdult_Challenge_HighStandards,I like the challenge of setting very high standards for myself.,DCW_650601.doc,encoded values,,,,,,,PhenX,PX650601400000,,,,,5 = Strongly Agree,4 = Agree,3 = Don't know,2 = Disagree,1 = Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
