VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_34,Deck card 34 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201360100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card34,Number of candies won with card 34.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201360200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card34,Number of candies lost with card 34.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201360300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_35,Deck card 35 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201370100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card35,Number of candies won with card 35.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201370200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card35,Number of candies lost with card 35.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201370300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_36,Deck card 36 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201380100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card36,Number of candies won with card 36.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201380200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card36,Number of candies lost with card 36.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201380300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_37,Deck card 37 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201390100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card37,Number of candies won with card 37.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201390200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card37,Number of candies lost with card 37.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201390300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_38,Deck card 38 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201400100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card38,Number of candies won with card 38.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201400200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card38,Number of candies lost with card 38.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201400300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_39,Deck card 39 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201410100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card39,Number of candies won with card 39.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201410200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card39,Number of candies lost with card 39.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201410300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Deck_Chosen_Card_40,Deck card 40 was chosen from,DCW_530201.doc,integer,,,,,,,PhenX,PX530201420100,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Won_Card40,Number of candies won with card 40.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201420200,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Number_Candies_Lost_Card40,Number of candies lost with card 40.,DCW_530201.doc,integer,,,,,,,PhenX,PX530201420300,,,,,0,1,2,6,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Best_Deck_To_Pick_From,"Now that we are done with the game, which deck was the best to pick from?",DCW_530201.doc,encoded values,,,,,,,PhenX,PX530201430000,,,,,0 = disadvantageous deck,1 = advantageous deck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Why_Best_To_Pick_From,Why do you think this was the best to pick from?,DCW_530201.doc,encoded values,,,,,,,PhenX,PX530201440000,,,,,0 = incorrect answer,2 = child indicates ratio of bears to tigers has higher in the advantageous deck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Worst_Deck_To_Pick_From,Which deck was the worst to pick from?,DCW_530201.doc,encoded values,,,,,,,PhenX,PX530201450000,,,,,1 = disadvantageous deck,0 = advantageous deck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX530201_Why_Worst_To_Pick_From,Why do you think this was the worst to pick from?,DCW_530201.doc,encoded values,,,,,,,PhenX,PX530201460000,,,,,0 = incorrect answer,2 = child indicates ratio of tigers to bears has higher in the disadvantageous deck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
